price,latitude,longitude,surface_area,num_of_room,floor,num_floors_in_building,finish_condition,form_of_property,balcony_garden_terrace,parking_space,heating
540000,52.41504,21.17348,36.47,2,0,3,,full ownership,,,gas
1080400,52.22968,21.01223,37.0,2,6,6,,full ownership,Balcony,,municipal
1291000,52.26971,20.98462,53.8,3,3,3,for living,full ownership,,,municipal
722000,52.31832,20.9607,48.17,2,3,3,for renovation,full ownership,"Balcony, Terrace",garage/parking space,
777000,52.23,21.08,49.03,3,6,11,for living,,Balcony,garage/parking space,
1249000,52.13,21.08,78.2,3,0,2,for living,full ownership,Balcony,garage/parking space,gas
1249000,52.1365857,21.017962,78.2,3,0,2,for living,full ownership,Balcony,garage/parking space,gas
722000,52.32899,21.00768,48.17,2,3,3,for living,full ownership,"Balcony, Terrace",garage/parking space,
777000,52.23059,21.06051,49.03,3,6,11,for living,,Balcony,garage/parking space,municipal
659000,52.33375,20.94786,50.0,2,0,3,,full ownership,"Terrace, Garden",,
2561840,52.1815364,21.0389154,91.53,4,2,2,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.1954306,20.9613134,62.86,3,1,10,for finishing,full ownership,,garage/parking space,
,52.2069978,20.8806564,64.0,4,5,7,for finishing,full ownership,Balcony,garage/parking space,
939000,52.1665594,21.0667885,43.2,2,2,3,for living,full ownership,Balcony,garage/parking space,municipal
1079000,52.142884,21.035666,60.0,3,4,12,for living,cooperative ownership right to the premises,Balcony,garage/parking space,
1823992,52.2763989,21.0118017,99.13,4,1,5,for finishing,full ownership,,garage/parking space,
609000,52.2163092,20.7998462,54.67,3,3,3,for finishing,,,,municipal
560340,52.0874604,20.8437038,50.94,2,3,3,for finishing,full ownership,,garage/parking space,
1049000,52.2562915,21.0339117,69.0,3,2,4,for living,full ownership,,garage/parking space,municipal
,52.2604295,21.0390003,40.26,2,1,7,for finishing,full ownership,,,
2561840,52.1815364,21.0389154,91.53,4,2,2,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.1954306,20.9613134,62.86,3,1,10,for finishing,full ownership,,garage/parking space,
,52.2069978,20.8806564,64.0,4,5,7,for finishing,full ownership,Balcony,garage/parking space,
939000,52.1665594,21.0667885,43.2,2,2,3,for living,full ownership,Balcony,garage/parking space,municipal
1079000,52.142884,21.035666,60.0,3,4,12,for living,cooperative ownership right to the premises,Balcony,garage/parking space,
1823992,52.2763989,21.0118017,99.13,4,1,5,for finishing,full ownership,,garage/parking space,
,52.2251855,20.8929949,38.75,2,0,6,for finishing,full ownership,Garden,garage/parking space,
1050000,52.1337122,20.71195,92.0,4,2,3,for living,full ownership,Balcony,,boiler room
810495,52.208396,20.8041528,77.36,4,0,3,for finishing,full ownership,Garden,garage/parking space,
769900,52.0822581,21.0049943,70.34,4,0,3,for finishing,full ownership,Garden,garage/parking space,
800000,52.1229327,21.2526456,57.19,3,2,3,for finishing,full ownership,"Balcony, Garden",garage/parking space,other
860000,52.2084,21.04894,55.9,3,7,10,for living,full ownership,Balcony,,municipal
869000,52.1083543,21.270196,70.0,3,1,3,for living,full ownership,Balcony,garage/parking space,gas
779000,52.16982,21.02436,46.0,2,6,11,for living,full ownership,Balcony,,municipal
650000,52.1844071,20.8378242,35.0,2,4,4,for living,full ownership,Terrace,garage/parking space,municipal
556160,52.0874604,20.8437038,50.56,2,0,3,for finishing,full ownership,Garden,garage/parking space,
550000,52.2458189,21.0064515,24.3,1,7,7,,cooperative ownership right to the premises,,garage/parking space,municipal
2300000,52.2033,20.99652,81.75,3,3,6,,full ownership,Balcony,garage/parking space,
2190000,52.23318,21.00143,64.5,3,2,2,for living,,,garage/parking space,
2416400,52.22366,21.01923,86.3,3,3,5,for living,,,,
1430000,52.25379,20.99827,55.0,2,3,5,for living,,Balcony,garage/parking space,
2750000,52.22946,21.01476,89.3,4,2,6,for living,full ownership,Balcony,,
799000,52.1692243,21.0282924,46.0,2,5,10,for living,full ownership,"Balcony, Terrace",,municipal
1650000,52.202472,20.880913,78.2,3,1,8,for living,full ownership,Balcony,garage/parking space,municipal
669000,52.2665627,20.9653951,47.8,3,0,,,cooperative ownership right to the premises,Garden,,municipal
,52.2020808,20.9545728,155.88,5,3,4,for finishing,full ownership,Terrace,garage/parking space,
,52.2023915,20.8858958,82.44,4,1,7,for finishing,full ownership,Balcony,garage/parking space,
,52.1699645,20.9934698,57.85,2,0,5,for finishing,full ownership,Garden,garage/parking space,
737490,52.2941884,20.8828739,56.73,3,1,2,for finishing,full ownership,Balcony,garage/parking space,
1043000,52.2673418,21.0577288,81.0,4,12,12,for living,cooperative ownership right to the premises,Balcony,garage/parking space,municipal
1430000,52.25379,20.99827,55.0,2,3,5,for living,,Balcony,garage/parking space,
2750000,52.22946,21.01476,89.3,4,2,6,for living,full ownership,Balcony,,
799000,52.1692243,21.0282924,46.0,2,5,10,for living,full ownership,"Balcony, Terrace",,municipal
1650000,52.202472,20.880913,78.2,3,1,8,for living,full ownership,Balcony,garage/parking space,municipal
669000,52.2665627,20.9653951,47.8,3,0,,,cooperative ownership right to the premises,Garden,,municipal
,52.2020808,20.9545728,155.88,5,3,4,for finishing,full ownership,Terrace,garage/parking space,
,52.2023915,20.8858958,82.44,4,1,7,for finishing,full ownership,Balcony,garage/parking space,
2250000,52.1694595,20.9980613,90.0,4,6,7,for living,full ownership,Balcony,garage/parking space,municipal
1399000,52.2356006,20.9829511,52.0,2,0,7,,full ownership,"Balcony, Terrace, Garden",garage/parking space,municipal
560000,52.23035,20.95499,28.17,1,4,5,for living,full ownership,Balcony,,
1460590,52.1972054,21.0468635,67.9,4,1,5,for finishing,full ownership,Balcony,garage/parking space,
735540,52.2941884,20.8828739,56.58,3,1,2,for finishing,full ownership,Balcony,garage/parking space,
1780000,52.15149,21.059,85.0,3,1,5,for living,full ownership,"Balcony, Terrace",garage/parking space,
636999,52.1489268,21.0332441,32.01,2,1,4,for finishing,full ownership,,garage/parking space,municipal
550000,52.3460221,21.2662768,64.5,3,3,4,,full ownership,Balcony,,municipal
335000,52.3391162,21.242318,35.0,1,1,2,,full ownership,,garage/parking space,municipal
,52.3303655,21.1061764,88.02,4,1,8,for finishing,full ownership,Balcony,garage/parking space,
,52.23614,21.00817,81.21,3,2,8,for living,full ownership,Balcony,garage/parking space,
867500,52.2772775,20.9381867,63.8,3,6,11,for renovation,cooperative ownership right to the premises,Balcony,,municipal
1043000,52.2507712,21.0337297,43.42,2,6,7,for finishing,full ownership,Balcony,garage/parking space,
,52.2016836,20.8878189,76.11,4,2,7,for finishing,full ownership,Balcony,garage/parking space,
1250000,52.1306641,21.0778148,77.4,3,1,4,for living,cooperative ownership right to the premises,Balcony,garage/parking space,gas
930000,52.1637852,20.9962046,47.0,2,1,7,for living,full ownership,Balcony,garage/parking space,municipal
2706000,52.1708382,21.0427338,164.0,4,1,2,for living,full ownership,Balcony,garage/parking space,municipal
,52.1699645,20.9934698,88.08,4,4,5,for finishing,full ownership,Balcony,garage/parking space,
1900000,52.2214905,21.0099517,62.0,2,3,6,for living,full ownership,,,municipal
820000,52.2797226,21.1165955,57.91,3,2,4,for living,full ownership,Balcony,garage/parking space,gas
655600,52.1040528,21.0378935,44.0,2,2,2,for living,full ownership,,garage/parking space,electric
756100,52.1964005,20.9520403,44.28,2,0,7,for finishing,full ownership,Garden,garage/parking space,
740000,52.227915,20.889244,45.2,2,5,6,for finishing,full ownership,Balcony,garage/parking space,municipal
720000,52.2668,20.97982,32.16,2,0,3,,full ownership,,,municipal
,52.1128681,20.9733484,61.43,4,1,3,for finishing,full ownership,Balcony,,
810495,52.208396,20.8041528,77.36,4,0,3,for finishing,full ownership,Garden,garage/parking space,
1060000,52.2035976,20.8815009,57.22,3,3,7,for living,,Balcony,garage/parking space,
560000,52.4166846,21.1776905,43.0,2,0,3,for living,full ownership,"Terrace, Garden",garage/parking space,gas
1300000,52.25811,20.96958,48.92,3,5,6,for living,full ownership,,garage/parking space,municipal
981744,52.336575,21.029306,98.84,4,1,3,for finishing,full ownership,Balcony,garage/parking space,municipal
1050000,52.2035903,20.9152565,60.5,3,4,6,for living,full ownership,Balcony,garage/parking space,gas
870000,52.2329318,21.1147773,53.8,3,8,17,for living,,,garage/parking space,
499110,52.346921,20.9564646,39.3,2,1,3,for living,,,garage/parking space,
790000,52.2061165,20.969095,46.48,3,0,4,for living,full ownership,,,municipal
879000,52.13785,21.02912,39.49,2,8,10,for living,full ownership,Balcony,garage/parking space,municipal
700494,52.1738234,21.0520193,34.69,1,1,11,for finishing,full ownership,Balcony,garage/parking space,
1817700,52.2251321,20.9741461,74.94,4,5,7,for finishing,full ownership,Balcony,garage/parking space,
799000,52.2061527,21.0440703,49.2,2,2,4,for living,full ownership,,,municipal
1199000,52.21661,21.22493,123.21,4,1,1,for living,,Balcony,garage/parking space,
725000,52.27976,20.94845,34.45,2,0,4,for living,full ownership,,garage/parking space,
1196000,52.28521,20.92785,70.27,3,0,8,for finishing,full ownership,Garden,garage/parking space,
2000000,52.16559,21.06901,80.2,3,3,4,for living,,Balcony,garage/parking space,municipal
704497,52.3253239,21.082771,66.15,4,,,,full ownership,Balcony,garage/parking space,
670000,52.20981,20.80271,41.0,2,0,4,for living,,Garden,,gas
,52.1128681,20.9733484,45.85,2,0,3,for finishing,full ownership,Garden,,
601860,52.19467,20.624359,57.32,3,0,4,for finishing,full ownership,"Terrace, Garden",garage/parking space,
,52.3462542,21.0475104,65.52,4,2,2,for finishing,full ownership,Balcony,garage/parking space,
,52.1915061,20.9516335,57.6,3,6,6,for finishing,full ownership,Balcony,garage/parking space,
,52.1699645,20.9934698,55.86,3,0,5,for finishing,full ownership,Garden,garage/parking space,
,52.251241,21.0634548,86.18,4,2,8,for finishing,full ownership,,garage/parking space,
,52.2604295,21.0390003,25.49,1,1,7,for finishing,full ownership,,,
,52.2016836,20.8878189,86.18,4,1,7,for finishing,full ownership,Balcony,garage/parking space,
949000,52.2203695,20.8927734,52.91,2,3,4,for living,full ownership,Balcony,garage/parking space,municipal
389000,52.1661,20.81163,35.0,2,4,4,for renovation,full ownership,Balcony,,municipal
659000,52.416172,21.152266,90.94,4,0,2,for finishing,full ownership,"Terrace, Garden",garage/parking space,other
,52.2604295,21.0390003,25.49,1,1,7,for finishing,full ownership,,,
,52.2016836,20.8878189,86.18,4,1,7,for finishing,full ownership,Balcony,garage/parking space,
,52.2919931,21.0293993,74.5,3,1,10,for finishing,full ownership,Balcony,garage/parking space,
695602,52.3202887,20.996522,54.69,2,3,5,for finishing,full ownership,,garage/parking space,
,52.1699645,20.9934698,36.86,2,0,5,for finishing,full ownership,Garden,garage/parking space,
643000,52.4166846,21.1776905,56.53,3,1,3,for living,full ownership,Balcony,garage/parking space,gas
,52.2023915,20.8858958,49.63,1,0,7,for finishing,full ownership,Garden,garage/parking space,
620000,52.3243893,21.1201756,57.93,3,0,1,for finishing,full ownership,Garden,garage/parking space,gas
899000,52.11231,20.664232,104.71,5,1,2,for finishing,full ownership,"Terrace, Garden",garage/parking space,other
675735,52.3232593,21.1189514,71.13,4,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
555000,52.2909447,21.1169718,47.4,2,3,3,for living,full ownership,,garage/parking space,gas
650000,52.2925973,20.9394164,47.0,3,3,4,for renovation,full ownership,Balcony,,municipal
859000,52.1888462,20.9062978,62.1,3,5,,for living,,Balcony,garage/parking space,gas
645000,52.3180734,21.0691127,49.0,2,0,,for living,,Balcony,garage/parking space,municipal
2100000,52.2252536,21.0140023,96.94,4,3,5,for living,full ownership,,,municipal
459000,52.4250928,21.2216106,54.56,3,0,1,for finishing,full ownership,Garden,garage/parking space,gas
772000,52.24168,21.08406,51.5,2,4,10,for living,cooperative ownership right to the premises,Balcony,,municipal
537999,52.1075371,20.9904604,33.09,2,3,3,for living,full ownership,,garage/parking space,municipal
554999,52.1046245,20.988894,37.0,2,0,3,for living,full ownership,Garden,garage/parking space,municipal
745000,52.3140496,21.1153314,77.84,4,1,1,for finishing,full ownership,Terrace,garage/parking space,gas
575999,52.1046376,20.9889154,36.0,2,0,3,for living,full ownership,Garden,garage/parking space,municipal
959000,52.2232,20.938849,50.3,2,3,5,for living,full ownership,Balcony,,municipal
899000,52.2743116,20.9587659,54.68,3,4,4,for living,cooperative ownership right to the premises,Balcony,,municipal
890000,52.1800207,21.1003773,45.0,2,1,2,for living,full ownership,"Balcony, Terrace",,municipal
790000,52.1924896,20.8707639,57.9,4,4,4,for living,full ownership,Balcony,,
1400000,52.1661,20.81163,101.84,4,5,6,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
365000,52.20981,20.80271,40.0,2,,,for finishing,full ownership,Balcony,garage/parking space,municipal
2890000,52.128,21.06399,185.0,6,2,3,,full ownership,"Balcony, Terrace",garage/parking space,
675000,52.314102,21.1153743,61.55,3,0,1,for finishing,full ownership,Garden,garage/parking space,gas
633000,52.1755241,21.0006583,36.19,2,1,5,for living,full ownership,,garage/parking space,municipal
740000,52.22275,20.98564,37.2,2,2,10,for living,,,,
1600000,52.1536511,21.0335832,74.0,4,3,3,for living,full ownership,Balcony,garage/parking space,municipal
899000,52.2318865,21.0008656,35.0,2,7,12,for living,full ownership,"Balcony, Terrace",,municipal
1248000,52.15709,20.92681,146.15,6,3,3,for living,full ownership,Balcony,garage/parking space,gas
,52.3303655,21.1061764,46.24,2,7,8,for finishing,full ownership,Balcony,garage/parking space,
730000,52.24168,21.08406,49.5,2,1,,for living,full ownership,"Balcony, Terrace",,municipal
737490,52.2941884,20.8828739,56.73,3,1,2,for finishing,full ownership,Balcony,garage/parking space,
533000,52.262,20.96827,29.6,1,,,,,,,
569000,52.343433,21.0518694,43.0,2,1,2,for living,full ownership,Balcony,garage/parking space,municipal
729000,52.1874543,21.0600767,47.3,3,1,4,for living,full ownership,,,municipal
513000,52.20997,20.96727,32.15,2,,,for finishing,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.2020808,20.9545728,155.39,3,3,4,for finishing,full ownership,Balcony,garage/parking space,
799000,52.26238,20.91959,50.0,2,6,6,,full ownership,,,municipal
499925,52.1944252,20.9051509,30.5,1,1,4,for living,full ownership,Balcony,garage/parking space,other
699000,52.2581206,21.0401514,47.55,2,1,6,for living,cooperative ownership right to the premises,,garage/parking space,municipal
589000,52.29966,21.0525,37.1,1,0,,for living,full ownership,Terrace,garage/parking space,municipal
,52.2069978,20.8806564,61.92,3,0,7,for finishing,full ownership,Garden,garage/parking space,
,52.0957099,21.0466427,56.67,2,2,3,for finishing,full ownership,Balcony,garage/parking space,
949000,52.2616725,20.9829917,48.0,2,1,4,for living,cooperative ownership right to the premises,Balcony,,municipal
949000,52.227545,21.107374,72.4,3,0,3,for living,full ownership,Balcony,garage/parking space,municipal
875000,52.3218125,20.9500397,66.0,3,7,8,for renovation,full ownership,Balcony,,municipal
1069000,52.2373601,21.0260878,56.3,4,2,18,for renovation,cooperative ownership right to the premises,Balcony,,municipal
1599000,52.2306,20.99583,69.46,3,1,4,for living,full ownership,Balcony,,municipal
2600000,52.2319549,21.0319958,98.7,3,1,8,for living,full ownership,Balcony,garage/parking space,municipal
727999,52.2188712,20.9788301,36.4,2,0,5,for living,cooperative ownership right to the premises,,,municipal
720000,52.20537,21.00984,40.6,2,5,5,for living,,,,municipal
880000,52.28953,21.03046,59.6,3,8,17,for living,,,,municipal
2376000,52.22537,21.01198,73.0,3,2,4,for living,full ownership,Balcony,,municipal
735000,52.27515,20.93708,36.8,2,1,2,for finishing,,Garden,garage/parking space,municipal
735000,52.27515,20.93708,36.8,2,2,2,for finishing,,Garden,garage/parking space,municipal
990000,52.22437,21.01204,30.0,1,2,4,for living,full ownership,,,municipal
895000,52.23628,21.0051,40.0,2,12,15,for living,cooperative ownership right to the premises,,,
900000,52.222282,21.0686853,48.8,2,3,3,for living,full ownership,Balcony,garage/parking space,municipal
1085800,52.2752291,20.936044,57.45,3,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
660000,52.2752291,20.936044,29.8,1,0,2,for finishing,full ownership,"Terrace, Garden",garage/parking space,gas
755000,52.15909,20.81716,54.97,2,4,4,for living,full ownership,Terrace,garage/parking space,municipal
750000,52.1391001,21.0566291,52.9,2,4,4,for living,,Balcony,,municipal
680000,52.2742332,20.9313957,59.64,3,2,12,for renovation,,Balcony,,municipal
